"","CustomerID","recency","frequency","monetary"
"2028",15096,63.5645833333333,1,219.39
"2029",14218,63.5833333333333,1,169.48
"2030",18287,63.6048611111111,3,1837.28
"2031",16843,63.6208333333333,17,10183.82
"2032",17669,63.6298611111111,7,3406.72
"2033",15014,64.1618055555556,2,260.17
"2034",15469,64.1972222222222,4,504.5
"2035",16680,64.2673611111111,1,183.7
"2036",14716,64.2715277777778,2,329.68
"2037",15288,64.2930555555556,5,2306.52
"2038",13538,64.3097222222222,7,1280.85
"2039",13654,64.3166666666667,6,2707.33
"2040",14357,64.3173611111111,1,225.77
"2041",18261,64.35,2,324.24
"2042",12430,64.36875,1,256.4
"2043",15038,64.3875,7,665.59
"2044",14239,64.3888888888889,13,2323.5
"2045",14004,64.3888888888889,7,4582.64
"2046",13791,64.3902777777778,3,1047.68
"2047",17545,64.4138888888889,3,645.96
"2048",16026,64.4215277777778,1,236.09
"2049",16847,64.4381944444444,1,193.44
"2050",17459,64.4409722222222,2,657.3
"2051",14474,64.4604166666667,2,537.71
"2052",17414,64.4909722222222,2,778
"2053",14752,64.5034722222222,1,389.64
"2054",17878,64.525,1,379.45
"2055",17684,64.5347222222222,1,239.41
"2056",16690,64.5430555555556,3,208.63
"2057",17672,64.5444444444445,4,3106.62
"2058",15786,64.5465277777778,5,4834.2
"2059",14764,64.5513888888889,2,250.55
"2060",15791,64.5736111111111,3,1604.44
"2061",14233,64.6076388888889,5,1447.51
"2062",15659,64.6090277777778,1,306.45
"2063",13416,64.6277777777778,2,712.5
"2064",17895,65.2916666666667,1,98
"2065",14379,65.3034722222222,2,348.1
"2066",15296,65.3104166666667,10,3610.31
"2067",16325,65.3131944444444,5,510.54
"2068",16345,65.33125,1,575.41
"2069",15990,65.3347222222222,2,792.11
"2070",15821,65.3416666666667,2,570.96
"2071",15835,65.3423611111111,4,954.09
"2072",14690,65.3479166666667,3,358.61
"2073",17175,65.3534722222222,5,1430.94
"2074",13107,65.3805555555556,5,1524.07
"2075",12456,65.3881944444445,4,3153.89
"2076",12448,65.4263888888889,1,449.45
"2077",16415,65.4340277777778,1,210.35
"2078",15320,65.4395833333333,1,267.13
"2079",14598,65.4451388888889,1,221.97
"2080",16750,65.4666666666667,5,623.93
"2081",17470,65.4708333333333,5,1125.07
"2082",16418,65.4729166666667,3,675.27
"2083",17712,65.4805555555556,1,522.91
"2084",15215,65.4805555555556,6,615.99
"2085",12879,65.4833333333333,4,552.57
"2086",16188,65.4868055555555,4,981.86
"2087",14754,65.4993055555556,2,638.05
"2088",16454,65.5138888888889,3,-8.15
"2089",16208,65.5166666666667,2,664.26
"2090",16071,65.5319444444444,1,326.24
"2091",15516,65.5479166666667,3,62.43
"2092",12371,65.5722222222222,2,1887.96
"2093",12812,65.5875,1,229.64
"2094",15240,65.5902777777778,7,1685.57
"2095",16225,65.6458333333333,5,1096.32
"2096",13601,66.2701388888889,2,693.32
"2097",17423,66.2993055555555,4,663.63
"2098",14341,66.3416666666667,9,2166.38
"2099",15836,66.3493055555556,2,117.47
"2100",15630,66.35,3,1180.4
"2101",18079,66.35625,4,3651.97
"2102",16056,66.3618055555555,1,664.85
"2103",15656,66.3777777777778,4,748.5
"2104",16110,66.3923611111111,3,1337.48
"2105",15158,66.4215277777778,1,401.4
"2106",17928,66.4222222222222,2,212.54
"2107",17024,66.4256944444444,3,95.85
"2108",13182,66.4263888888889,1,121.18
"2109",16258,66.4375,5,5203.51
"2110",17917,66.4444444444444,3,341.28
"2111",13340,66.4479166666667,7,10736.48
"2112",18045,66.4534722222222,1,189.4
"2113",16708,66.4861111111111,1,656.63
"2114",18147,66.5097222222222,2,179.34
"2115",14001,66.5618055555556,4,2030.33
"2116",12398,66.5645833333333,1,1635.66
"2117",13481,66.6201388888889,8,1776.81
"2118",13652,66.63125,3,1095.08
"2119",17317,67.2736111111111,5,2524.02
"2120",16023,67.3097222222222,3,719.81
"2121",13176,67.3451388888889,1,492.84
"2122",15844,67.3618055555555,1,130.74
"2123",13165,67.3715277777778,2,1021.48
"2124",15068,67.3840277777778,2,553.36
"2125",16728,67.3916666666667,4,1054.67
"2126",15806,67.3923611111111,3,784.58
"2127",17004,67.3993055555556,2,1412.94
"2128",12940,67.4138888888889,4,876.29
"2129",15801,67.4222222222222,4,1042.19
"2130",16444,67.4236111111111,5,638.77
"2131",14952,67.4236111111111,15,7912.79
"2132",12463,67.4284722222222,7,1303.63
"2133",14139,67.4347222222222,1,415.82
"2134",14997,67.4388888888889,4,540.98
"2135",18240,67.4541666666667,1,422.58
"2136",17344,67.4611111111111,1,160.57
"2137",15142,67.4645833333333,1,498.74
"2138",14145,67.4930555555556,5,3148.2
"2139",12546,67.49375,3,1141.5
"2140",16742,67.4986111111111,2,0
"2141",17186,67.5694444444444,2,144
"2142",16491,67.5708333333333,1,731.5
"2143",14019,67.5743055555556,4,1398.96
"2144",15277,67.5777777777778,1,255.9
"2145",14312,67.5930555555556,6,1611.59
"2146",15592,67.6256944444444,1,388.58
"2147",17836,68.3243055555556,1,110.21
"2148",14504,68.3333333333333,4,673.26
"2149",17111,68.3340277777778,1,248.61
"2150",14731,68.3375,3,380.02
"2151",13598,68.3923611111111,2,167.42
"2152",16686,68.4243055555555,9,3043.48
"2153",16017,68.4611111111111,1,211.88
"2154",14800,68.4680555555556,16,4236.34
"2155",15000,68.5125,1,490.52
"2156",16007,68.5381944444444,4,1701.94
"2157",16768,68.5569444444444,5,458.04
"2158",17361,70.3451388888889,3,488.2
"2159",15677,70.35,1,657.23
"2160",15819,70.3819444444444,4,1905.45
"2161",13974,70.3881944444445,1,413.59
"2162",15740,70.3965277777778,1,154.88
"2163",15728,70.4145833333333,1,-134.8
"2164",15321,70.4180555555556,4,2650.73
"2165",13157,70.4236111111111,5,1721.57
"2166",14147,70.4333333333333,3,468.4
"2167",17940,70.4395833333333,14,1983.58
"2168",16918,70.4652777777778,7,1043.34
"2169",13918,70.4826388888889,2,1212.84
"2170",17832,70.5118055555556,1,155.37
"2171",15286,70.5361111111111,1,240.55
"2172",14967,70.5375,1,463.8
"2173",12403,70.5416666666667,2,409.7
"2174",16497,70.5451388888889,6,2965.69
"2175",16153,70.5486111111111,5,1824.23
"2176",12407,70.5756944444445,5,1708.12
"2177",13725,70.58125,11,1809.81
"2178",13917,70.5861111111111,2,272.04
"2179",17092,71.1729166666667,4,1777.78
"2180",18228,71.19375,3,769.2
"2181",17603,71.1951388888889,5,-1165.3
"2182",15620,71.1965277777778,6,1524.4
"2183",16394,71.1972222222222,9,1412.06
"2184",17169,71.1979166666667,4,816.88
"2185",13136,71.1993055555556,11,2545.38
"2186",17571,71.3354166666667,4,1498.51
"2187",13519,71.3361111111111,2,110.8
"2188",17420,71.3805555555556,3,598.83
"2189",15121,71.38125,2,457.72
"2190",17125,71.3881944444445,1,259.35
"2191",15129,71.3888888888889,11,3447.4
"2192",14585,71.39375,1,157.05
"2193",15565,71.39375,2,173.16
"2194",13573,71.39375,2,294.4
"2195",13897,71.3958333333333,1,311.16
"2196",14427,71.4006944444444,2,363.34
"2197",14484,71.4090277777778,1,321.92
"2198",15807,71.4097222222222,3,903.9
"2199",13761,71.4159722222222,2,1070.65
"2200",16846,71.4201388888889,1,214.32
"2201",15587,71.4326388888889,4,913.68
"2202",13366,71.4326388888889,1,56.16
"2203",16099,71.4493055555556,3,731.9
"2204",12556,71.4541666666667,2,603.71
"2205",16177,71.4604166666667,1,331.95
"2206",18252,71.4701388888889,2,526.67
"2207",16593,71.4715277777778,3,330.03
"2208",14495,71.4805555555556,2,123.8
"2209",18149,71.4972222222222,3,612.08
"2210",14923,71.50625,1,749.1
"2211",15754,71.5111111111111,4,455.67
"2212",13245,71.5138888888889,1,430.5
"2213",14631,71.5298611111111,3,1006.98
"2214",17764,71.5395833333333,2,818.82
"2215",15664,71.54375,2,358.63
"2216",17007,71.5506944444444,7,877.43
"2217",17354,71.5597222222222,1,1393.06
"2218",14638,71.5763888888889,1,443.6
"2219",14261,71.5805555555555,2,1163.45
"2220",15301,71.5854166666667,14,5028.12
"2221",16260,71.5972222222222,1,1035.45
"2222",13669,71.6027777777778,2,218.55
"2223",16170,71.6520833333333,7,1880.42
"2224",14799,72.3222222222222,1,157.7
"2225",14776,72.3513888888889,13,2195.58
"2226",15006,72.3694444444444,1,502.09
"2227",15803,72.3777777777778,1,415.82
"2228",12370,72.38125,4,3545.69
"2229",14488,72.3895833333333,2,1047.43
"2230",17824,72.4069444444444,1,298.4
"2231",16826,72.4131944444444,1,341.7
"2232",13422,72.4270833333333,2,2601.55
"2233",14175,72.4291666666667,7,3108.06
"2234",14257,72.4319444444444,6,3087.27
"2235",17462,72.4333333333333,3,662.94
"2236",15826,72.4416666666667,4,1649.36
"2237",14306,72.4423611111111,3,2083.42
"2238",14273,72.4444444444444,4,559.97
"2239",12596,72.4569444444444,2,618.27
"2240",15220,72.4729166666667,7,1758.92
"2241",14107,72.4916666666667,8,2688.48
"2242",16470,72.4923611111111,5,757.44
"2243",18019,72.4930555555556,1,38.45
"2244",16131,72.5048611111111,6,3506.54
"2245",16621,72.5152777777778,4,813.48
"2246",12744,72.5291666666667,10,9120.39
"2247",17934,72.5305555555556,2,704.25
"2248",13849,72.5423611111111,2,1537.95
"2249",15853,72.5569444444444,1,110.8
"2250",15610,72.5583333333333,1,112.46
"2251",17973,72.5597222222222,1,337.04
"2252",14229,72.5805555555555,5,1450.6
"2253",17148,72.5840277777778,1,124.88
"2254",16123,72.6125,1,307.78
"2255",13491,72.6444444444444,10,1215.82
"2256",14381,73.2847222222222,1,202.68
"2257",12360,73.3597222222222,3,2662.06
"2258",14639,73.3708333333333,8,2952.34
"2259",13805,73.3819444444444,2,924.6
"2260",12759,73.3826388888889,3,1531.44
"2261",15604,73.3840277777778,1,216.39
"2262",12863,73.40625,2,504.2
"2263",16730,73.4090277777778,4,702.79
"2264",15140,73.4118055555556,8,2350
"2265",16734,73.4277777777778,3,650.51
"2266",12679,73.4284722222222,9,1058.67
"2267",13637,73.4361111111111,3,810.5
"2268",16940,73.4479166666667,3,3049.88
"2269",12611,73.45,1,1193.32
"2270",16515,73.4513888888889,5,1627.13
"2271",17262,73.4611111111111,5,1253.36
"2272",14861,73.4625,1,125.79
"2273",15327,73.5034722222222,1,208.75
"2274",16140,73.5423611111111,4,703.77
"2275",14798,73.5430555555556,3,173.74
"2276",13594,73.5701388888889,1,396.97
"2277",16249,73.5784722222222,5,1800.07
"2278",14015,73.5819444444444,1,917.34
"2279",15678,73.6076388888889,1,352.7
"2280",16848,73.6375,1,281.42
"2281",15637,73.6472222222222,1,223.36
"2282",15505,73.6694444444445,7,3497.14
"2283",17679,73.6784722222222,2,1992.11
"2284",13919,74.3583333333333,3,350.16
"2285",17244,74.3618055555555,1,954.9
"2286",12454,74.3701388888889,2,0
"2287",14841,74.3729166666667,6,3295.76
"2288",13265,74.3736111111111,5,2107.66
"2289",17612,74.3756944444444,10,1992.76
"2290",12794,74.3791666666667,2,860.41
"2291",16389,74.3881944444445,5,1362.27
"2292",14830,74.3965277777778,1,197.13
"2293",16363,74.4069444444444,1,109.36
"2294",16932,74.4083333333333,1,161.94
"2295",17785,74.4284722222222,1,131.94
"2296",17206,74.4409722222222,1,204.24
"2297",14211,74.4423611111111,13,2208.3
"2298",13015,74.4451388888889,5,3346.28
"2299",16737,74.45625,1,417.6
"2300",15335,74.4652777777778,1,173.97
"2301",17534,74.4673611111111,1,223.36
"2302",17205,74.4680555555556,1,384.08
"2303",16412,74.4756944444444,1,151.83
"2304",17734,74.4770833333333,3,700.63
"2305",13923,74.4770833333333,1,351.13
"2306",17527,74.4777777777778,6,888.86
"2307",15012,74.4847222222222,2,423.04
"2308",13750,74.4888888888889,5,1647.26
"2309",17520,74.4972222222222,1,546.81
"2310",17201,74.5034722222222,1,342.63
"2311",16563,74.50625,1,1077.74
"2312",18042,74.5076388888889,1,165.05
"2313",16652,74.5118055555556,11,6654.26
"2314",16542,74.5506944444444,1,119.62
"2315",15091,74.5506944444444,2,476.96
"2316",14443,74.5763888888889,7,1400.88
"2317",12475,74.5763888888889,1,723.38
"2318",13875,74.6,5,1786.79
"2319",13760,75.3243055555556,2,286.79
"2320",16052,75.3659722222222,1,362.06
"2321",15545,75.4416666666667,2,292.72
"2322",14780,75.4680555555556,2,447.68
"2323",16934,75.4722222222222,2,950.93
"2324",15994,75.4805555555556,1,427.07
"2325",13034,75.4854166666667,2,642.77
"2326",13878,75.4868055555555,1,1281.53
"2327",15440,75.4888888888889,3,383.68
"2328",16674,75.5201388888889,2,319.61
"2329",16206,75.5548611111111,4,537.06
"2330",13814,77.29375,3,1562.12
"2331",17892,77.2993055555555,3,244.1
"2332",17180,77.3430555555556,6,780.38
"2333",17986,77.4013888888889,1,20.8
"2334",13006,77.4243055555555,1,81.57
"2335",16081,77.4541666666667,5,2806.9
"2336",14937,77.4798611111111,4,1617.63
"2337",16413,77.4944444444444,1,262.2
"2338",17771,77.5118055555556,2,245.81
"2339",13213,77.5125,6,1518.43
"2340",14089,77.5569444444444,1,161
"2341",16950,77.6208333333333,3,1178.56
"2342",16239,77.6465277777778,3,372.9
"2343",16224,78.25625,4,1295.3
"2344",14976,78.3076388888889,8,765.86
"2345",14555,78.3166666666667,2,324.14
"2346",13858,78.3215277777778,1,216.17
"2347",17614,78.3326388888889,1,390.07
"2348",18160,78.3402777777778,2,638.06
"2349",13911,78.3451388888889,9,2580.91
"2350",16793,78.3694444444444,1,243.84
"2351",17181,78.3833333333333,2,239.92
"2352",16430,78.3840277777778,1,300.85
"2353",16773,78.3909722222222,1,171.59
"2354",15367,78.4076388888889,5,1867.69
"2355",14975,78.4111111111111,1,279.94
"2356",12631,78.4215277777778,1,640.5
"2357",14624,78.4277777777778,2,225.85
"2358",15606,78.4361111111111,11,2422.64
"2359",14421,78.4416666666667,2,813.11
"2360",16121,78.4590277777778,2,867.11
"2361",15272,78.4590277777778,2,721.94
"2362",12446,78.4652777777778,1,1002.31
"2363",13827,78.4736111111111,3,412.05
"2364",12876,78.4819444444445,2,2218.02
"2365",13035,78.4840277777778,3,886.63
"2366",16770,78.4854166666667,6,744.9
"2367",17509,78.4888888888889,11,6100.74
"2368",12612,78.4916666666667,2,643.59
"2369",13487,78.4951388888889,3,575.4
"2370",17279,78.5013888888889,1,187.83
"2371",14537,78.5458333333333,1,355.56
"2372",17724,78.5465277777778,4,995.65
"2373",13930,78.59375,2,337.34
"2374",12667,79.2916666666667,1,620.13
"2375",12607,79.3215277777778,2,0
"2376",14775,79.35625,3,1011.9
"2377",18277,79.3597222222222,2,97.63
"2378",13464,79.3743055555556,1,674.68
"2379",12457,79.4263888888889,12,1917.78
"2380",13865,79.4368055555556,4,501.56
"2381",14852,79.4444444444444,6,2836.69
"2382",16753,79.4486111111111,1,223.92
"2383",15831,79.4486111111111,4,747.76
"2384",16203,79.4784722222222,5,589.15
"2385",14761,79.4930555555556,2,255.9
"2386",12633,79.5138888888889,5,2140.63
"2387",17190,79.51875,3,249.74
"2388",12602,79.5263888888889,1,153.12
"2389",14642,79.5361111111111,1,96.12
"2390",13842,79.5479166666667,9,3385.62
"2391",17913,79.5520833333333,2,411.6
"2392",13520,79.5694444444444,8,3487.75
"2393",17064,79.5708333333333,3,859.35
"2394",12908,79.5756944444445,4,246
"2395",14541,79.5777777777778,8,1461.65
"2396",13208,79.5875,7,1205.9
"2397",15421,79.6111111111111,4,950.36
"2398",18171,79.6159722222222,7,1208.51
"2399",15281,79.6180555555556,12,2239.95
"2400",15840,79.6194444444444,3,345.66
"2401",17489,79.6277777777778,2,376.64
"2402",13359,80.3,2,431.26
"2403",14959,80.3138888888889,5,684.97
"2404",14535,80.3166666666667,4,2841.09
"2405",15199,80.3666666666667,4,1268.7
"2406",12836,80.3680555555556,4,2612.86
"2407",13690,80.3729166666667,1,172.25
"2408",16171,80.38125,1,73.2
"2409",16120,80.4013888888889,5,1294.14
"2410",13627,80.4027777777778,7,1624.02
"2411",17863,80.4270833333333,6,3160
"2412",16086,80.4520833333333,6,1119.31
"2413",12824,80.4659722222222,1,397.12
"2414",12530,80.4763888888889,5,1623.63
"2415",17620,80.4944444444444,1,81.44
"2416",13517,80.5118055555556,5,2109.07
"2417",15706,80.5736111111111,7,1001.81
"2418",13283,80.5902777777778,2,93.66
"2419",14857,80.6090277777778,3,1165.65
"2420",12772,80.6118055555555,1,892.47
"2421",16136,80.6180555555556,3,709.38
"2422",16861,80.6215277777778,3,151.65
"2423",14356,81.2805555555556,4,666.94
"2424",17589,81.2930555555556,4,2404.17
"2425",13666,81.3479166666667,3,84.65
"2426",14529,81.35625,3,620.04
"2427",13224,81.375,3,2150.85
"2428",17284,81.3902777777778,7,1641.68
"2429",15886,81.3993055555556,1,181.09
"2430",15553,81.4152777777778,1,437.23
"2431",15128,81.4208333333333,8,1419.54
"2432",14451,81.4319444444444,2,662.59
"2433",13980,81.4347222222222,1,200.14
"2434",15211,81.4368055555556,2,894.41
"2435",14201,81.4395833333333,9,688.04
"2436",17214,81.4465277777778,7,984.12
"2437",16385,81.45,3,555.89
"2438",16776,81.4555555555555,1,388.28
"2439",16395,81.4652777777778,5,1486.9
"2440",16982,81.4805555555556,1,384.06
"2441",18126,81.4868055555555,1,206.83
"2442",18169,81.4875,1,202.65
"2443",14128,81.5,2,637.5
"2444",14665,81.5041666666667,7,1258.38
"2445",13473,81.5277777777778,3,417.54
"2446",13373,81.5479166666667,3,3312.25
"2447",15304,81.5673611111111,10,680.3
"2448",16179,81.5965277777778,1,215.83
"2449",17648,81.5965277777778,5,1789.55
"2450",17025,81.6208333333333,3,357.77
"2451",14027,81.6243055555556,1,104.82
"2452",15193,81.6506944444444,1,499.32
"2453",16921,82.3180555555556,1,169.79
"2454",14514,82.3298611111111,3,1055.35
"2455",16380,82.3472222222222,1,1780.59
"2456",14801,82.3583333333333,1,193.14
"2457",16518,82.3722222222222,3,480.92
"2458",13193,82.3958333333333,1,117.88
"2459",16685,82.4180555555556,2,324.24
"2460",18088,82.4298611111111,1,167.67
"2461",15756,82.4375,4,532.96
"2462",13260,82.44375,1,557.62
"2463",16595,82.4479166666667,1,360.16
"2464",16248,82.5194444444444,1,152.94
"2465",13259,82.55,1,292.32
"2466",16104,82.5673611111111,1,302.36
"2467",18136,84.3472222222222,4,761.83
"2468",12492,84.3645833333333,2,263.21
"2469",13763,84.3659722222222,3,1689.46
"2470",14029,84.3847222222222,2,467.66
"2471",16354,84.3972222222222,2,395.8
"2472",12885,84.4305555555556,4,1158.27
"2473",13689,84.44375,1,910
"2474",15874,84.4597222222222,9,4330.67
"2475",13419,84.4659722222222,1,221.06
"2476",13276,84.4694444444444,2,590.93
"2477",15815,84.4708333333333,5,2100.6
"2478",16455,84.4881944444444,7,1841.18
"2479",13169,84.4923611111111,2,712.88
"2480",13806,84.5118055555556,1,256.38
"2481",12740,84.5527777777778,1,427.6
"2482",14844,84.5548611111111,4,3189.81
"2483",13876,84.5680555555556,1,122.7
"2484",14067,84.56875,2,374.7
"2485",16477,84.5944444444444,7,2494.46
"2486",12519,84.6069444444445,1,340.84
"2487",14462,84.6097222222222,15,1965.9
"2488",14792,84.6118055555555,2,0
"2489",12420,84.6284722222222,1,600.39
"2490",17030,84.6326388888889,1,146.87
"2491",12394,84.6611111111111,2,1272.48
"2492",15322,85.1402777777778,2,602.97
"2493",14557,85.1416666666667,2,0
"2494",14501,85.15625,3,190.31
"2495",18194,85.1708333333333,2,896
"2496",14333,85.1909722222222,2,351.45
"2497",12703,85.1923611111111,2,274.7
"2498",13317,85.19375,9,2140.07
"2499",16875,85.1944444444444,9,2023.47
"2500",13055,85.2104166666667,4,1201.96
"2501",17921,85.2111111111111,4,826.52
"2502",13279,85.2145833333333,2,126.3
"2503",15841,85.2284722222222,6,1209.1
"2504",16160,85.2291666666667,4,1009.45
"2505",16462,85.2388888888889,4,102
"2506",16909,85.2458333333333,2,364.14
"2507",16184,85.2618055555556,7,1155.54
"2508",16842,85.2652777777778,4,1260.44
"2509",13348,85.2722222222222,1,233.76
"2510",15300,85.2861111111111,1,496.44
"2511",15766,85.2895833333333,1,315.06
"2512",13023,85.3145833333333,2,689.9
"2513",12923,85.3194444444444,1,176.97
"2514",15937,85.3416666666667,1,145.35
"2515",13049,85.3534722222222,2,656.68
"2516",14518,85.3868055555556,1,174.37
"2517",12939,85.39375,8,11581.8
"2518",13771,85.4041666666667,5,2631.7
"2519",16432,85.4173611111111,1,287.4
"2520",15264,85.4243055555555,1,393.74
"2521",16316,85.425,12,2755.56
"2522",14819,85.4298611111111,2,272.07
"2523",13504,85.4444444444444,1,295.93
"2524",15518,85.4548611111111,13,1911.89
"2525",15306,85.4611111111111,3,1174.35
"2526",15315,85.4645833333333,3,551.54
"2527",13591,85.4819444444445,3,1117.13
"2528",16895,85.4895833333333,1,219.14
"2529",13602,85.5090277777778,1,428.89
"2530",14317,85.5527777777778,1,508.58
"2531",14538,85.5618055555556,2,388.25
"2532",13177,85.5861111111111,1,282.45
"2533",15416,85.5986111111111,5,3974.37
"2534",15837,85.6243055555556,1,391.98
"2535",13845,85.6493055555556,1,312.98
"2536",18033,86.2722222222222,1,97.97
"2537",15762,86.3229166666667,2,583.75
"2538",14396,86.3270833333333,2,487.99
"2539",14054,86.3409722222222,1,92.46
"2540",17647,86.3486111111111,1,133.06
"2541",15048,86.3784722222222,5,380.57
"2542",16758,86.3840277777778,1,369.34
"2543",13947,86.3875,1,90.6
"2544",16803,86.3972222222222,1,332.3
"2545",17222,86.4180555555556,1,354.15
"2546",16040,86.4256944444444,3,1313.55
"2547",12789,86.4347222222222,1,91.85
"2548",15244,86.4451388888889,2,631.57
"2549",17483,86.4513888888889,3,414.04
"2550",17382,86.4548611111111,1,65.4
"2551",15730,86.4784722222222,4,1108.38
"2552",15757,86.4902777777778,2,714.42
"2553",12843,86.49375,9,1680.76
"2554",13483,86.5048611111111,1,140.34
"2555",16106,86.5576388888889,1,108.38
"2556",15127,86.5625,1,406.53
"2557",16059,86.5861111111111,6,1459.86
"2558",13989,86.5923611111111,2,1266.08
"2559",18053,87.2701388888889,2,297.07
"2560",15276,87.30625,1,135.31
"2561",16374,87.3604166666667,2,473.03
"2562",13552,87.3618055555555,16,3539.53
"2563",17957,87.3763888888889,1,111.68
"2564",12512,87.3784722222222,2,138.03
"2565",17667,87.3944444444444,5,2055.51
"2566",13792,87.3951388888889,2,195.55
"2567",15181,87.4180555555556,5,680.28
"2568",15228,87.4194444444445,5,3376.96
"2569",15739,87.4291666666667,1,449.12
"2570",13351,87.4618055555556,1,373.94
"2571",15339,87.4645833333333,3,557.57
"2572",15255,87.4701388888889,1,890.85
"2573",14184,87.4701388888889,1,452.89
"2574",16556,87.5166666666667,7,3313.79
"2575",16882,87.5541666666667,3,705.12
"2576",16881,87.5604166666667,1,432
"2577",13801,87.5729166666667,1,324.8
"2578",13364,87.5916666666667,2,0
"2579",15241,87.6215277777778,9,1738.59
"2580",12413,87.625,5,694.15
"2581",16441,88.2583333333333,2,381.2
"2582",14651,88.3388888888889,2,654.6
"2583",16183,88.3756944444444,1,338.71
"2584",15930,88.3805555555556,1,426.63
"2585",15299,88.4034722222222,11,3787.09
"2586",13431,88.4243055555555,2,1269.1
"2587",12637,88.4263888888889,10,5953.25
"2588",16774,88.4715277777778,5,654.92
"2589",13505,88.4902777777778,8,4282.88
"2590",18116,88.5416666666667,8,1418.03
"2591",13635,88.5451388888889,1,1071.03
"2592",12886,88.5770833333333,3,1351.09
"2593",13344,88.59375,3,2543.72
"2594",14193,88.6013888888889,2,853.39
"2595",16667,89.3569444444445,2,570.13
"2596",14970,89.4277777777778,4,1592.06
"2597",15579,89.46875,2,348.6
"2598",15164,89.4965277777778,3,843.05
"2599",15774,89.4972222222222,1,270.8
"2600",16693,89.5347222222222,2,482.01
"2601",16591,89.5534722222222,1,213.5
"2602",16613,91.3388888888889,1,618.59
"2603",12842,91.3520833333333,2,1118.99
"2604",18008,91.3631944444444,9,2116.19
"2605",16404,91.3784722222222,1,443.05
"2606",15834,91.3881944444445,6,2084.9
"2607",15185,91.4125,1,310.62
"2608",13347,91.4388888888889,1,341.36
"2609",12694,91.4541666666667,2,869.67
"2610",17506,91.4625,2,294.29
"2611",13320,91.4638888888889,6,1491.7
"2612",17376,91.475,2,203.2
"2613",14164,91.4833333333333,2,1631.77
"2614",13095,91.4979166666667,1,74.4
"2615",13764,91.4979166666667,3,1521.76
"2616",13972,91.5041666666667,2,190.25
"2617",15593,91.5097222222222,1,199.8
"2618",13092,91.5291666666667,6,459.83
"2619",12822,91.5805555555555,3,918.98
"2620",14916,91.6111111111111,5,1264.84
"2621",16268,92.2291666666667,2,667.65
"2622",14409,92.2375,7,1908.25
"2623",17572,92.2548611111111,4,226.75
"2624",17905,92.26875,4,800.24
"2625",16233,92.2729166666667,5,422.13
"2626",15062,92.2979166666667,4,987.86
"2627",18204,92.3027777777778,4,1979.3
"2628",12718,92.3069444444444,1,238.25
"2629",14681,92.3388888888889,3,498.95
"2630",12728,92.3534722222222,4,836.33
"2631",14305,92.3548611111111,5,1803.76
"2632",12458,92.3576388888889,2,947.4
"2633",16589,92.3819444444444,3,459.24
"2634",16574,92.43125,1,451.44
"2635",13503,92.4423611111111,1,216.85
"2636",13886,92.4465277777778,1,243.56
"2637",13354,92.4465277777778,1,743.53
"2638",12372,92.4916666666667,3,1298.04
"2639",15175,92.5201388888889,1,224.14
"2640",17427,92.5215277777778,1,100.8
"2641",17819,92.5472222222222,8,3661.07
"2642",15030,92.5486111111111,2,518.28
"2643",14475,92.5513888888889,6,799.82
"2644",18192,92.5881944444444,1,957.97
"2645",16650,92.5895833333333,1,518.42
"2646",17894,92.6090277777778,8,1119.81
"2647",13741,92.6118055555555,4,666.33
"2648",18235,92.6479166666667,3,1796.48
"2649",17513,93.3041666666667,1,513.2
"2650",17783,93.3284722222222,2,283.47
"2651",13061,93.3305555555555,1,248.61
"2652",14947,93.3416666666667,2,290.82
"2653",15036,93.3458333333333,3,465.55
"2654",12393,93.3465277777778,4,1582.6
"2655",13321,93.3583333333333,2,567.36
"2656",17950,93.3625,4,472.12
"2657",16281,93.3770833333333,1,2062.06
"2658",16321,93.3784722222222,7,230.7
"2659",13901,93.3833333333333,5,2867.2
"2660",18265,93.4097222222222,2,801.51
"2661",18242,93.4284722222222,4,2232.49
"2662",16182,93.4423611111111,4,6617.65
"2663",15348,93.4465277777778,1,158.04
"2664",14978,93.4534722222222,5,1931.42
"2665",14609,93.4625,4,601.56
"2666",13515,93.5236111111111,4,891.12
"2667",16493,93.5326388888889,6,1329.66
"2668",16681,93.5340277777778,6,1770.34
"2669",13397,93.5444444444445,6,1539.18
"2670",17370,93.5736111111111,4,446.18
"2671",12566,93.5854166666667,2,346.7
"2672",14934,93.59375,3,1888.84
"2673",13134,93.6097222222222,7,1740.63
"2674",17002,94.3,4,1487.78
"2675",15827,94.3506944444444,20,1641.48
"2676",16122,94.3513888888889,4,684.42
"2677",12455,94.3534722222222,6,2466.86
"2678",15674,94.3631944444444,8,1744.02
"2679",13016,94.4111111111111,3,789.89
"2680",12579,94.41875,3,410.72
"2681",17591,94.4291666666667,8,2215.02
"2682",16181,94.4319444444444,1,305.54
"2683",13979,94.4361111111111,1,869.87
"2684",17656,94.4555555555555,5,1674.69
"2685",13555,94.475,4,4149.28
"2686",14101,94.4805555555556,6,5976.79
"2687",16266,94.4944444444444,7,861.89
"2688",12987,94.4979166666667,3,545
"2689",18278,94.5013888888889,1,173.9
"2690",17805,94.5076388888889,1,512.31
"2691",17061,94.525,12,5116.13
"2692",16573,94.5298611111111,4,648.41
"2693",14818,94.5409722222222,3,657.8
"2694",16629,94.5597222222222,2,417.73
"2695",17480,94.56875,2,506.51
